Date,Open,High,Low,Close,Volume
2022-09-01,40663.22266,45650,46200,45100,161269
2022-09-02,40752.30078,45750,46000,44750,156489
2022-09-05,40574.14844,45550,46400,45300,139605
2022-09-06,40974.98828,46000,47050,45550,163855
2022-09-07,40351.45703,45300,46100,45050,149323
2022-09-08,40440.53125,45400,45450,44500,211254
2022-09-13,41019.52734,46050,46400,45500,193358
2022-09-14,40663.22266,45650,45650,45000,159487
2022-09-15,40663.22266,45650,45900,45200,140233
2022-09-16,41064.06641,46100,46100,44850,228904
2022-09-19,40885.91406,45900,46100,45450,86773
2022-09-20,41242.21484,46300,46550,45700,156106
2022-09-21,41509.44531,46600,46700,45700,122288
2022-09-22,42222.05469,47400,47450,46050,282666
2022-09-23,40841.375,45850,47500,45700,130095
2022-09-26,37322.87109,41900,44950,41500,397932
2022-09-27,37946.40234,42600,42600,41750,173824
2022-09-28,37055.64453,41600,42750,41150,184898
2022-09-29,37233.79297,41800,42950,41300,223664
2022-09-30,37144.71875,41700,42400,41300,223372
2022-10-04,38837.16406,43600,43850,42350,136703
2022-10-05,38703.55078,43450,44400,43150,138505
2022-10-06,39282.54297,44100,44400,43400,154808
2022-10-07,39594.30859,44450,44550,43300,168862
2022-10-11,39059.85156,43850,44800,43850,230604
2022-10-12,39238.00781,44050,44250,43400,134631
2022-10-13,38881.69922,43650,44450,43650,138159
2022-10-14,40930.44922,45950,46250,43700,214008
2022-10-17,41553.98438,46650,46800,45400,167820
2022-10-18,42132.98047,47300,47300,46300,217012
2022-10-19,41732.13281,46850,47650,46600,141905
2022-10-20,42222.05469,47400,47400,46650,594028
2022-10-21,41375.83203,46450,47100,46000,130995
2022-10-24,41732.13281,46850,47400,46350,144432
2022-10-25,40707.75781,45700,47100,45350,145763
2022-10-26,39817,44700,45650,44200,152594
2022-10-27,40663.22266,45650,45750,44850,88610
2022-10-28,41331.29297,46400,46550,45350,151490
2022-10-31,40974.98828,46000,46450,45300,126071
2022-11-01,41643.05859,46750,47000,46000,97946
2022-11-02,41331.29297,46400,46700,46150,104720
2022-11-03,41064.06641,46100,46500,45450,126151
2022-11-04,41732.13281,46850,46950,45800,124451
2022-11-07,43469.12109,48800,48900,46650,342653
2022-11-08,43023.73828,48300,49000,47950,136842
2022-11-09,43157.35547,48450,49100,48050,186129
2022-11-10,42845.58594,48100,48900,47700,193269
2022-11-11,42400.20703,47600,49000,47350,221264
2022-11-14,43246.42969,48550,48600,47500,190328
2022-11-15,42177.51563,47350,48700,47200,119084
2022-11-16,42444.74219,47650,47700,46400,117349
2022-11-17,41375.83203,46450,47750,46400,101377
2022-11-18,41242.21484,46300,47250,46200,122572
2022-11-21,41999.36328,47150,47200,46000,119222
2022-11-22,41910.28906,47050,47050,46250,79898
2022-11-23,41999.36328,47150,47450,46550,98314
2022-11-24,41108.60156,46150,47100,46000,136983
2022-11-25,41509.44531,46600,46650,46100,86495
2022-11-28,41153.14063,46200,46550,45200,143429
2022-11-29,41464.90625,46550,46700,45650,84256
2022-11-30,43290.96484,48600,48600,46000,311509
2022-12-01,42622.89844,47850,49100,47750,165882
2022-12-02,42355.66797,47550,47950,47100,106587
2022-12-05,41464.90625,46550,47950,46150,138303
2022-12-06,41153.14063,46200,46850,45750,122611
2022-12-07,40351.45703,45300,46600,45100,155926
2022-12-08,40395.99219,45350,45600,44800,139159
2022-12-09,40885.91406,45900,46050,44850,85536
2022-12-12,40974.98828,46000,46150,45300,66327
2022-12-13,41153.14063,46200,46700,45750,99406
2022-12-14,41064.06641,46100,46800,45950,121420
2022-12-15,40663.22266,45650,46250,45650,56906
2022-12-16,40974.98828,46000,46250,45200,257019
2022-12-19,40618.68359,45600,46050,45200,71479
2022-12-20,40752.30078,45750,46000,45300,83304
2022-12-21,40707.75781,45700,46000,45500,91832
2022-12-22,41553.98438,46650,46650,45600,158394
2022-12-23,41509.44531,46600,46800,46250,109429
2022-12-26,41375.83203,46450,47150,46400,115184
2022-12-27,41464.90625,46550,46800,46250,196374
2022-12-28,42123.82813,44750,44850,43800,239486
2022-12-29,41229.57813,43800,44300,43550,159108
2023-01-02,40100,42600,44000,42300,112551
2023-01-03,39158.6875,41600,42500,40750,156469
2023-01-04,39252.81641,41700,41700,40900,113588
2023-01-05,39346.94922,41800,42000,41050,130323
2023-01-06,39582.27734,42050,42650,41350,95581
2023-01-09,40900.11719,43450,43550,42050,103134
2023-01-10,40711.85547,43250,43600,42800,103983
2023-01-11,40617.72266,43150,43600,42850,81626
2023-01-12,41182.51172,43750,44000,43050,151786
2023-01-13,42076.76172,44700,44850,44100,97930
2023-01-16,41747.30078,44350,44850,44300,72805
2023-01-17,41888.5,44500,44900,44000,90892
2023-01-18,42029.69531,44650,44750,43900,91697
2023-01-19,42688.61719,45350,45450,44100,115474
2023-01-20,42735.68359,45400,45500,44850,88146
2023-01-25,42312.08984,44950,45450,44800,22
2023-01-26,42547.41797,45200,45350,44350,413
2023-01-27,43253.40625,45950,46100,45000,29
2023-01-30,42406.22266,45050,46000,44950,142
2023-01-31,41606.10547,44200,45450,44050,404
2023-02-01,41982.62891,44600,44800,43900,105
2023-02-02,41982.62891,44600,44900,43550,69
2023-02-03,40617.72266,43150,43750,42500,131
2023-02-06,40288.26563,42800,43450,42450,211
2023-02-07,39676.41016,42150,42900,41800,197272
2023-02-08,40382.39453,42900,43050,42200,249
2023-02-09,39723.47656,42200,42800,42050,796
2023-02-10,40005.87109,42500,42500,41850,48
2023-02-13,40429.46094,42950,43350,42500,891
2023-02-14,40994.25,43550,43900,43150,88
2023-02-15,40664.78906,43200,43750,42850,26
2023-02-16,39911.73828,42400,43100,42250,651
2023-02-17,40335.32813,42850,43250,41900,59
2023-02-20,40005.87109,42500,42800,42200,472
2023-02-21,40005.87109,42500,42850,42050,46
2023-02-22,39535.21094,42000,42700,41950,81
2023-02-23,39676.41016,42150,42600,42050,288
2023-02-24,39723.47656,42200,42550,42000,3
2023-02-27,38688.02734,41100,42050,40950,144631
2023-02-28,38264.4375,40650,41450,40550,202631
2023-03-02,38923.35938,41350,41550,40650,160687
2023-03-03,38123.24219,40500,41350,40300,216408
2023-03-06,38311.50391,40700,41000,40400,175001
2023-03-07,38358.57031,40750,40950,40550,138833
2023-03-08,37982.04297,40350,40600,40150,150458
2023-03-09,37840.84766,40200,41050,40200,185718
2023-03-10,37840.84766,40200,40500,39600,197843
2023-03-13,37887.91016,40250,40400,39650,135747
2023-03-14,36946.59766,39250,40250,39250,217946
2023-03-15,37417.25391,39750,40300,39300,120186
2023-03-16,36664.20313,38950,39450,38550,179879
2023-03-17,37417.25391,39750,40100,39100,242349
2023-03-20,37181.92578,39500,40150,39500,98853
2023-03-21,37040.73047,39350,39850,39200,91312
2023-03-22,37087.79297,39400,39700,39200,86011
2023-03-23,36993.66406,39300,39450,39150,128757
2023-03-24,36758.33594,39050,39450,38900,83746
2023-03-27,36381.80859,38650,39300,38500,130359
2023-03-28,37464.32031,39800,40400,38850,145494
2023-03-29,37558.45313,39900,40250,39750,98820
2023-03-30,37699.64844,40050,40400,39350,136234
2023-03-31,38029.10938,40400,40800,40100,146263
2023-04-03,38264.4375,40650,41150,40400,127055
2023-04-04,38264.4375,40650,41650,40650,126750
2023-04-05,38029.10938,40400,40900,40300,68618
2023-04-06,37464.32031,39800,40500,39750,100305
2023-04-07,37464.32031,39800,40000,39600,91305
2023-04-10,37558.45313,39900,40300,39600,97854
2023-04-11,37793.78125,40150,40600,39800,137983
2023-04-12,38170.30469,40550,40700,40050,150520
2023-04-13,37793.78125,40150,40700,40100,222697
2023-04-14,38593.89844,41000,41200,40150,182810
2023-04-17,38311.50391,40700,41050,40500,120657
2023-04-18,38311.50391,40700,40800,40300,100403
2023-04-19,38499.76563,40900,41200,40700,145724
2023-04-20,38217.37109,40600,40750,40400,128931
2023-04-21,38170.30469,40550,40550,39850,148563
2023-04-24,37558.45313,39900,40700,39800,116713
2023-04-25,37040.73047,39350,40100,39250,139969
2023-04-26,37040.73047,39350,39550,38850,135623
2023-04-27,37276.05859,39600,39800,38850,214889
2023-04-28,37370.1875,39700,39800,39200,175404
2023-05-02,37699.64844,40050,40200,39500,94044
