Date,Open,High,Low,Close,Volume
2024-06-03,189500,194600,188200,194200,2982443
2024-06-04,196400,196500,192900,193300,1996780
2024-06-05,189400,195200,188800,193700,2709631
2024-06-07,199500,207500,197300,207500,4805326
2024-06-10,206000,209500,205000,208000,2448961
2024-06-11,210000,215000,206000,212500,3070163
2024-06-12,212000,216000,211000,215000,2151331
2024-06-13,226000,226500,219000,222000,5777279
2024-06-14,225000,225000,216000,221000,3311223
2024-06-17,219000,229500,219000,223000,2198340
2024-06-18,227000,234500,227000,234500,3136231
2024-06-19,235000,243000,231500,233500,3758652
2024-06-20,233500,238500,231000,237500,2927358
2024-06-21,230500,234500,230000,234000,3848394
2024-06-24,228000,230000,220000,223000,5080726
2024-06-25,215500,225000,215000,225000,5730999
2024-06-26,228000,238500,227500,237000,5166862
2024-06-27,229500,239000,227500,236500,3763005
2024-06-28,235500,237500,232500,236500,2368287
2024-07-01,233500,236500,232000,235500,1709955
2024-07-02,235500,237000,230500,232000,2343947
2024-07-03,231000,236000,225000,236000,3315677
2024-07-04,240500,240500,225000,230000,7599882
2024-07-05,228500,237500,227500,236000,4041293
2024-07-08,234000,237000,232500,233500,2309023
2024-07-09,235500,241000,233000,238500,4810781
2024-07-10,237500,239000,234000,239000,2579373
2024-07-11,242500,248500,241000,241000,5336097
2024-07-12,232000,236000,230000,233000,4972976
2024-07-15,235000,235500,226500,230000,3301380
2024-07-16,226500,235000,224000,233000,3982189
2024-07-17,229500,230000,220500,220500,6051510
2024-07-18,212500,215000,209000,212500,8847665
2024-07-19,208500,214000,207000,209500,4519170
2024-07-22,209000,209500,200500,205000,6662441
2024-07-23,208500,209500,200500,205000,5976519
2024-07-24,202000,212500,200000,208500,4838734
2024-07-25,196200,198800,189000,190000,12503762
2024-07-26,190800,194500,186100,191800,8769107
2024-07-29,195000,195700,192200,195600,4017366
2024-07-30,191300,192200,186500,188900,5165131
2024-07-31,188000,195000,185200,194600,6439929
2024-08-01,201500,201500,193300,193300,6457167
2024-08-02,183600,184000,172400,173200,13050139
2024-08-05,168000,171200,151600,156100,12358821
2024-08-06,165100,166400,161500,163700,10717321
2024-08-07,160900,171000,157400,169300,9732037
2024-08-08,162600,168200,161200,163400,5370361
2024-08-09,172800,172800,168800,171500,5141277
2024-08-12,174500,179800,172600,177000,4413736
2024-08-13,179900,182400,178800,181900,4234287
2024-08-14,188000,188100,184700,186700,4420516
2024-08-16,196000,200000,194700,199700,6959688
2024-08-19,199900,199900,192400,193900,3977026
2024-08-20,198700,202500,198100,199700,4258190
2024-08-21,193000,195400,191100,192600,4508983
2024-08-22,192000,194400,189000,191100,3166217
2024-08-23,186000,189300,185400,185500,4371332
2024-08-26,187800,188500,179600,179600,4913204
2024-08-27,176800,180200,173400,175000,5796566
2024-08-28,175000,180800,174000,179300,5590086
2024-08-29,167600,171700,167200,169700,8284585
2024-08-30,171000,175500,169400,173700,4498221
2024-09-02,173600,174900,168400,174000,3507670
2024-09-03,172900,173800,168300,168300,3286574
2024-09-04,152900,159000,152900,154800,10020391
2024-09-05,157000,163000,156600,159400,5349484
2024-09-06,157100,158200,154900,156400,3459914
2024-09-09,151800,157700,150500,157000,4484162
2024-09-10,157400,161700,154300,155500,4718523
2024-09-11,156800,158700,154300,157200,3203928
2024-09-12,165200,171300,163800,168800,8628996
2024-09-13,166500,166700,161100,162800,5246578
2024-09-19,154700,155700,144700,152800,15001257
2024-09-20,160500,160800,155900,157100,7155655
2024-09-23,155800,162900,155700,162000,4497592
2024-09-24,163700,163700,159200,163500,3442530
2024-09-25,166700,169300,165000,165300,4665075
2024-09-26,178400,180900,176200,180900,9519633
2024-09-27,187500,189300,183800,183800,6886272
2024-09-30,183700,183800,174600,174600,4859468
2024-10-02,172700,175500,169100,169100,4720638
2024-10-04,171700,175600,170700,174100,3633358
2024-10-07,178400,184900,176000,184900,3904925
2024-10-08,182200,185000,178000,178000,3988028
2024-10-10,184500,188100,183400,186700,6325045
2024-10-11,190000,191200,185100,186000,3475666
2024-10-14,186900,192300,186900,187500,3309274
2024-10-15,191900,193200,189700,192900,4060365
2024-10-16,184700,192500,183600,188700,4787317
2024-10-17,191200,196000,188700,196000,3996946
2024-10-18,198200,198200,186200,187300,5509895
2024-10-21,189400,192300,188000,190900,2428544
2024-10-22,195300,195300,187500,187800,3466963
2024-10-23,188500,196700,188000,196000,4366079
2024-10-24,193500,202000,190000,198200,6344515
2024-10-25,203000,206000,199400,201000,5530362
2024-10-28,203500,205000,194200,196000,4114186
2024-10-29,196000,197000,189100,190300,4067991
2024-10-30,190200,195400,189400,195000,3580400
2024-10-31,189900,192900,186100,186300,4573282
2024-11-01,182500,184900,180500,182200,3426271
