Date,Open,High,Low,Close,Volume
2023-04-28,363500,381500,362000,377000,113844
2023-05-02,374500,390000,372000,388000,121504
2023-05-03,384000,398000,383500,392500,103050
2023-05-04,386000,394000,379000,387500,119381
2023-05-08,388000,400000,384500,395500,124323
2023-05-09,394000,398000,387000,394000,101013
2023-05-10,404500,404500,377000,387000,248005
2023-05-11,383500,388000,372500,372500,138162
2023-05-12,376000,382000,372500,379500,97359
2023-05-15,372500,376000,364500,365000,112687
2023-05-16,368500,373000,365500,367000,65232
2023-05-17,365000,369000,362000,366500,62731
2023-05-18,367500,371000,364000,371000,69131
2023-05-19,371000,377500,371000,375000,70622
2023-05-22,380000,393000,378500,388000,131707
2023-05-23,384500,390000,382000,388500,69855
2023-05-24,385500,385500,377500,382000,96886
2023-05-25,362000,375000,357000,358000,278650
2023-05-26,357000,359000,331500,333500,464475
2023-05-30,334000,335000,320500,323500,408771
2023-05-31,317000,324000,313000,321000,647107
2023-06-01,323000,326500,320000,321000,177303
2023-06-02,322500,325500,319000,319500,160514
2023-06-05,321500,322000,318000,320000,104551
2023-06-07,321000,323500,315000,315000,199238
2023-06-08,316000,316500,309500,311000,247450
2023-06-09,313500,318500,311500,315000,183416
2023-06-12,315000,318000,308000,309000,167559
2023-06-13,312000,317500,311000,312500,141397
2023-06-14,313000,313500,306500,308000,140976
2023-06-15,309000,312000,306000,309000,130445
2023-06-16,309000,310000,302000,302500,219560
2023-06-19,301500,305000,300000,302000,93767
2023-06-20,299000,311500,299000,308500,142168
2023-06-21,309000,313500,301000,301500,122923
2023-06-22,301000,307000,301000,303000,74379
2023-06-23,303500,304500,298000,301500,103810
2023-06-26,301000,304000,298500,300000,82576
2023-06-27,299000,303000,297000,299500,78729
2023-06-28,301000,301500,295500,298500,74233
2023-06-29,298500,301000,293500,293500,78211
2023-06-30,293500,295500,286500,295000,105372
2023-07-03,295000,302000,295000,297500,99389
2023-07-04,298000,300000,292500,294000,83120
2023-07-05,294000,301500,293000,294000,87384
2023-07-06,291500,295000,285500,287500,152808
2023-07-07,284500,286500,279000,279500,152637
2023-07-10,279500,287500,278500,281000,109740
2023-07-11,282500,287000,281500,285500,101099
2023-07-12,287000,287500,279500,286000,116417
2023-07-13,288500,296000,288500,291500,150106
2023-07-14,291500,294500,289500,294500,78443
2023-07-17,291500,293500,287000,291000,75297
2023-07-18,291000,291500,283000,284500,114562
2023-07-19,285000,291000,283500,287500,96925
2023-07-20,286500,293000,285000,285000,91807
2023-07-21,282500,286000,280000,285000,67646
2023-07-24,285000,285000,275500,276000,109381
2023-07-25,276000,277000,269000,269500,112665
2023-07-26,268000,268500,255000,260500,227144
2023-07-27,259000,273500,259000,271500,178301
2023-07-28,268000,275000,267000,273000,105838
2023-07-31,274500,279000,271500,276500,152195
2023-08-01,274000,282500,273000,282000,99581
2023-08-02,279500,281000,276000,278000,64742
2023-08-03,276500,279000,272000,274000,107472
2023-08-04,274500,279500,273500,275500,68528
2023-08-07,273000,285000,270500,281500,115923
2023-08-08,283000,285000,276500,278500,75996
2023-08-09,274500,277500,261000,262500,350159
2023-08-10,260000,266000,252500,261500,270810
2023-08-11,261500,267500,259000,263500,203724
2023-08-14,262500,266000,260000,262500,71712
2023-08-16,259500,262000,256500,257000,109513
2023-08-17,254500,256000,251500,253000,114909
2023-08-18,247500,260000,242500,250000,231155
2023-08-21,248500,261500,246500,256500,139953
2023-08-22,256500,262000,255000,256500,85116
2023-08-23,253000,254000,245000,246000,199794
2023-08-24,247500,255500,246500,252500,137803
2023-08-25,248000,252000,245500,247000,117381
2023-08-28,250000,254000,249500,252000,54222
2023-08-29,252500,257000,252500,254000,60099
2023-08-30,256000,259000,254500,255000,60798
2023-08-31,254000,255500,250500,251500,102604
2023-09-01,250000,257000,249500,253500,65286
2023-09-04,253000,254500,250000,254000,50214
2023-09-05,252500,255000,251000,251000,44914
2023-09-06,251000,251500,247000,248500,72261
2023-09-07,247000,250500,246000,247500,57226
2023-09-08,247500,248000,241000,244500,112150
2023-09-11,245000,248500,243500,246500,56910
2023-09-12,247500,251000,246500,247500,84411
2023-09-13,247000,248000,241500,243500,73013
2023-09-14,243500,253500,243000,250500,153905
2023-09-15,250000,253000,249500,252500,92141
2023-09-18,252000,255000,250000,250000,57503
2023-09-19,250000,251500,247000,249000,53855
2023-09-20,247500,250500,247500,248000,49957
2023-09-21,246500,247000,236500,236500,103291
2023-09-22,233500,234000,226500,230500,86931
2023-09-25,228000,235000,227000,229000,78742
2023-09-26,227000,230000,224000,224500,90464
2023-09-27,220000,227000,220000,222500,113396
2023-10-04,218500,220000,212500,212500,176499
2023-10-05,214500,218000,212500,213000,64349
2023-10-06,213000,217000,212500,214000,46991
2023-10-10,218000,225000,217000,218500,108595
2023-10-11,222000,231500,222000,227500,103510
2023-10-12,229500,232000,227500,228500,93314
2023-10-13,225500,230500,224000,225500,51627
2023-10-16,223500,225000,221500,224000,56386
2023-10-17,227000,235000,226000,232000,93703
2023-10-18,232500,246500,232500,240500,221926
2023-10-19,238500,244000,236000,237000,148123
2023-10-20,234500,237000,226500,228500,96175
2023-10-23,228500,229500,224000,225000,63444
2023-10-24,227000,230500,220500,229500,75146
2023-10-25,228000,232000,226500,228500,48393
2023-10-26,225000,227000,221500,223000,72976
2023-10-27,225000,233500,224000,230500,96767
2023-10-30,228000,233000,228000,230000,48043
2023-10-31,232000,235000,229500,232500,75383
2023-11-01,236500,237000,231000,235000,78550
2023-11-02,239500,240500,223000,238000,171531
2023-11-03,241000,264000,241000,258500,358427
2023-11-06,259000,259000,248000,259000,209898
2023-11-07,255500,258000,250000,256500,136705
2023-11-08,260000,271000,256500,261500,269757
2023-11-09,257500,273000,253000,264500,233943
2023-11-10,260500,265500,258000,261000,76658
2023-11-13,261000,264000,249000,250500,113109
2023-11-14,253500,257500,253000,254500,81029
2023-11-15,260000,263000,255500,257000,79388
2023-11-16,257000,257500,250000,251500,88994
2023-11-17,252500,252500,242500,244000,96518
2023-11-20,247000,256000,244500,253500,99205
2023-11-21,253500,258000,253000,256000,74402
2023-11-22,254000,274000,251000,272500,217646
2023-11-23,270000,272000,263000,268000,187354
2023-11-24,270000,272500,265500,269500,109818
2023-11-27,273000,283000,267500,271000,257641
2023-11-28,273500,273500,264500,265000,140019
2023-11-29,267000,269000,263000,263500,119490
2023-11-30,263000,268500,261000,262000,172629
2023-12-01,262000,282500,261000,281000,270408
2023-12-04,282500,286500,278000,281000,185000
2023-12-05,281000,283500,267000,268000,200065
2023-12-06,269500,271500,264500,265000,141942
2023-12-07,267500,267500,253000,261500,195154
2023-12-08,235500,244000,224500,238500,792455
2023-12-11,241000,247500,237000,241000,283408
2023-12-12,234000,235500,228500,230000,294128
2023-12-13,230000,231000,224500,224500,226925
2023-12-14,227000,232500,226000,228500,253986
2023-12-15,229000,231500,226500,231500,123829
2023-12-18,230500,236000,230000,234000,97661
2023-12-19,234500,245000,232500,241500,181987
2023-12-20,242500,244000,237000,238500,152948
2023-12-21,235000,243500,235000,240000,108308
2023-12-22,240500,243500,233500,236000,136172
2023-12-26,240000,243000,237500,241500,129257
2023-12-27,239000,242500,235500,241000,82326
2023-12-28,242500,243500,237500,240500,83855
